master_person_id,preferred_entity_id,preferred_entity_type,lead_id,contact_id,email,normalized_email,account_id,first_name,last_name,title,job_persona,job_level,source_entity_types,has_lead_record,has_contact_record,is_connected_pair,broken_conversion_link_flag,duplicate_email_flag,shared_mailbox_flag,entity_resolution_confidence
MP00000000000644,00QVY6pWOylZe7r3hT,Lead,00QVY6pWOylZe7r3hT,,amy.morris@martinez-sutton.com,amy.morris@martinez-sutton.com,,Amy,Morris,Senior Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000645,00QVfi4WJxM32d0hPC,Lead,00QVfi4WJxM32d0hPC,,jennifer.smith@gmail.com,jennifer.smith@gmail.com,,Jennifer,Smith,Information Security Analyst,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000646,00QVk7xHbjJM8Yhpzp,Lead,00QVk7xHbjJM8Yhpzp,,gina.evans@allenltd.com,gina.evans@allenltd.com,,Gina,Evans,Director of Cybersecurity,Security Leadership,,Lead,True,False,False,False,False,False,1.0
MP00000000000647,00QW0lzRdyuLodRPjl,Lead,00QW0lzRdyuLodRPjl,,mark.goodman@fletcher.com,mark.goodman@fletcher.com,,Mark,Goodman,,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000648,00QW491h1pSZVPEJqz,Lead,"00QW491h1pSZVPEJqz,00QnRx0rliJogqoAxj",,teresa.davis@sandovaljonesandfigueroa.com,teresa.davis@sandovaljonesandfigueroa.com,,Teresa,Davis,Threat Intelligence Analyst,Security Operations,Manager,Lead,True,False,False,False,True,False,0.9
MP00000000000649,00QWCZKtp5rBUJPuEu,Lead,00QWCZKtp5rBUJPuEu,,security@baxterinc.com,security@baxterinc.com,,Scott,Callahan,SOC Analyst,,,Lead,True,False,False,False,False,True,1.0
MP00000000000650,00QWIeRG7GWjHzv2Pu,Lead,"00QWIeRG7GWjHzv2Pu,00QxQPHOvlHGTnabsP",,norman.stewart@phelps-villarreal.com,norman.stewart@phelps-villarreal.com,,Norman,Stewart,Vice President Information Security,Security Leadership,Director,Lead,True,False,False,False,True,False,0.9
MP00000000000651,00QWWQ1SfkUNfQDXB3,Lead,00QWWQ1SfkUNfQDXB3,,jenny.mcconnell@ross-palmer.com,jenny.mcconnell@ross-palmer.com,,Jenny,Mcconnell,Security Operations Manager,,,Lead,True,False,False,False,False,False,1.0
MP00000000000652,00QWkEfvHX7ts4fzMN,Lead,00QWkEfvHX7ts4fzMN,,megan.pruitt@hoganltd.com,megan.pruitt@hoganltd.com,,Megan,Pruitt,Vice President Security,Security Executive,,Lead,True,False,False,False,False,False,1.0
MP00000000000653,00QX0GTtkJAIyMyd5A,Lead,00QX0GTtkJAIyMyd5A,,wendy.garcia@brownwiseandwarren.com,wendy.garcia@brownwiseandwarren.com,,Wendy,Garcia,Cyber Security Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000654,00QX1YqWg21nYCsXob,Lead,00QX1YqWg21nYCsXob,,info@megacorp.com,info@megacorp.com,,Wendy,Rice,,,,Lead,True,False,False,False,False,True,1.0
MP00000000000655,00QX1tRGi98i54tI6h,Lead,00QX1tRGi98i54tI6h,,michael.davis@partnerconsulting.com,michael.davis@partnerconsulting.com,,Michael,Davis,,,,Lead,True,False,False,False,False,False,1.0
MP00000000000656,00QX25kgSC2RqbIdQn,Lead,00QX25kgSC2RqbIdQn,,tristan.cruz@competitorsec.com,tristan.cruz@competitorsec.com,,Tristan,Cruz,Developer,Non-Prospect,,Lead,True,False,False,False,False,False,1.0
MP00000000000657,00QX4unT6cb6gyEjso,Lead,00QX4unT6cb6gyEjso,,james.gonzales@partnerconsulting.com,james.gonzales@partnerconsulting.com,,James,Gonzales,Partner Alliance Manager,,,Lead,True,False,False,False,False,False,1.0
MP00000000000658,00QX6ft8kdVON3dNSO,Lead,00QX6ft8kdVON3dNSO,,betty.oliver@partnerconsulting.com,betty.oliver@partnerconsulting.com,,Betty,Oliver,Solutions Engineer,,,Lead,True,False,False,False,False,False,1.0
MP00000000000659,00QX8A3iKfmD19e7Uf,Lead,00QX8A3iKfmD19e7Uf,,michael.townsend@edwards-martinez.com,michael.townsend@edwards-martinez.com,,Michael,Townsend,Director Security Operations,,,Lead,True,False,False,False,False,False,1.0
MP00000000000660,00QXBtaM7j1XrVfWkx,Lead,00QXBtaM7j1XrVfWkx,,lori.foster@mannclarkandgonzalez.com,lori.foster@mannclarkandgonzalez.com,,Lori,Foster,Security Operations Manager,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000661,00QXMf566XoQUJK2WB,Lead,00QXMf566XoQUJK2WB,,raymond.perez@partnerconsulting.com,raymond.perez@partnerconsulting.com,,Raymond,Perez,,,,Lead,True,False,False,False,False,False,1.0
MP00000000000662,00QXP9K63LSFZH3UDq,Lead,00QXP9K63LSFZH3UDq,,info@megacorp.com,info@megacorp.com,,Ashley,Miller,,Security Operations,,Lead,True,False,False,False,False,True,1.0
MP00000000000663,00QXdMGTZenGgoxlOJ,Lead,00QXdMGTZenGgoxlOJ,,john.pierce@hall-hudson.com,john.pierce@hall-hudson.com,,John,Pierce,Information Security Director,Security Leadership,,Lead,True,False,False,False,False,False,1.0
MP00000000000664,00QXdjocqRB95cwREE,Lead,00QXdjocqRB95cwREE,,cindy.mills@yahoo.com,cindy.mills@yahoo.com,,Cindy,Mills,Senior Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000665,00QXiVpzmss5ClWZfG,Lead,00QXiVpzmss5ClWZfG,,marc.davis@partnerconsulting.com,marc.davis@partnerconsulting.com,,Marc,Davis,Security Consultant,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000666,00QXiyMtfjG8ZV0QXt,Lead,00QXiyMtfjG8ZV0QXt,,jose.marshall@wood-griffin.com,jose.marshall@wood-griffin.com,,Jose,Marshall,Threat Intelligence Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000667,00QY0853siUB2wF5JB,Lead,00QY0853siUB2wF5JB,,anthony.taylor@gonzalesplc.com,anthony.taylor@gonzalesplc.com,,Anthony,Taylor,IT Security Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000668,00QY34NajjGyJmQtJ4,Lead,00QY34NajjGyJmQtJ4,,christine.glenn@vendorsystems.com,christine.glenn@vendorsystems.com,,Christine,Glenn,,Non-Prospect,,Lead,True,False,False,False,False,False,1.0
MP00000000000669,00QY5DtwY3LVvSbYn1,Lead,00QY5DtwY3LVvSbYn1,,wendy.gonzalez@willisloweryandjones.com,wendy.gonzalez@willisloweryandjones.com,,Wendy,Gonzalez,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000670,00QYDJ5wQyN7fH7eCV,Lead,00QYDJ5wQyN7fH7eCV,,derrick.ayala@edwardsllc.com,derrick.ayala@edwardsllc.com,,Derrick,Ayala,Senior Security Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000671,00QYQrR99UT4asYWzz,Lead,00QYQrR99UT4asYWzz,,kathryn.hill@petty-moon.com,kathryn.hill@petty-moon.com,,Kathryn,Hill,Threat Intelligence Analyst,,,Lead,True,False,False,False,False,False,1.0
MP00000000000672,00QYTH8xIZM1JRcore,Lead,00QYTH8xIZM1JRcore,,alex.analyst@activeoperations.com,alex.analyst@activeoperations.com,,Alex,Analyst,SOC Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000673,00QYlalJLb89EMHjT5,Lead,00QYlalJLb89EMHjT5,,gwendolyn.vasquez@outlook.com,gwendolyn.vasquez@outlook.com,,Gwendolyn,Vasquez,,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000674,00QYsi8zI6zR9DyhV8,Lead,00QYsi8zI6zR9DyhV8,,stanley.johnson@palmerriceandbenson.com,stanley.johnson@palmerriceandbenson.com,,Stanley,Johnson,,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000675,00QYtzJkmM6MuLbSXf,Lead,00QYtzJkmM6MuLbSXf,,jennifer.long@vendorsystems.com,jennifer.long@vendorsystems.com,,Jennifer,Long,Customer Success Manager,Non-Prospect,,Lead,True,False,False,False,False,False,1.0
MP00000000000676,00QYxyZaawIiBN4w8m,Lead,00QYxyZaawIiBN4w8m,,anna.pena@competitorsec.com,anna.pena@competitorsec.com,,Anna,Pena,,Non-Prospect,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000677,00QZFw30XBM2JhGgEd,Lead,00QZFw30XBM2JhGgEd,,laura.thompson@hardinnavarroandcummings.com,laura.thompson@hardinnavarroandcummings.com,,Laura,Thompson,VP of Information Security,,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000678,00QZHVYmtzRhFqxdEd,Lead,00QZHVYmtzRhFqxdEd,,karina.gordon@carneyinc.com,karina.gordon@carneyinc.com,,Karina,Gordon,Director Security Operations,,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000679,00QZI5AnnUhRiTRAdg,Lead,00QZI5AnnUhRiTRAdg,,michael.maxwell@conleyplc.com,michael.maxwell@conleyplc.com,,Michael,Maxwell,Cyber Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000680,00QZaDAPQjlGJ8Uplq,Lead,00QZaDAPQjlGJ8Uplq,,monica.butler@kelleyinc.com,monica.butler@kelleyinc.com,,Monica,Butler,Director of Cybersecurity,,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000681,00QZdi2WF7I7SiTA4s,Lead,00QZdi2WF7I7SiTA4s,,nicholas.lopez@smith-little.com,nicholas.lopez@smith-little.com,,Nicholas,Lopez,,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000682,00QZvUb3vgvwvOpOK4,Lead,00QZvUb3vgvwvOpOK4,,kristin.walker@novaksteeleandmcfarland.com,kristin.walker@novaksteeleandmcfarland.com,,Kristin,Walker,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000683,00Qa2RgriAubP678hE,Lead,00Qa2RgriAubP678hE,,leslie.cox@pena-watts.com,leslie.cox@pena-watts.com,,Leslie,Cox,Threat Intelligence Analyst,,,Lead,True,False,False,False,False,False,1.0
MP00000000000684,00Qa9ntV6Y4FJJfCjq,Lead,00Qa9ntV6Y4FJJfCjq,,alexander.moreno@freemansmithandarnold.com,alexander.moreno@freemansmithandarnold.com,,Alexander,Moreno,Senior Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000685,00QaGhm1h2EMGi2zah,Lead,00QaGhm1h2EMGi2zah,,cindy.king@horneinc.com,cindy.king@horneinc.com,,Cindy,King,Threat Intelligence Analyst,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000686,00QaQJav62AFRVdHM4,Lead,00QaQJav62AFRVdHM4,,shelley.ortega@competitorsec.com,shelley.ortega@competitorsec.com,,Shelley,Ortega,Security Researcher,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000687,00QafpqjSCbkDGfCW3,Lead,00QafpqjSCbkDGfCW3,,calvin.anderson@edwards-abbott.com,calvin.anderson@edwards-abbott.com,,Calvin,Anderson,SOC Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000688,00QagTwgK1gvdfFzgd,Lead,00QagTwgK1gvdfFzgd,,eric.kirby@yahoo.com,eric.kirby@yahoo.com,,Eric,Kirby,VP Cybersecurity,Security Executive,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000689,00QahKUQJYJ7pSopce,Lead,00QahKUQJYJ7pSopce,,destiny.martinez@mitchell-goodwin.com,destiny.martinez@mitchell-goodwin.com,,Destiny,Martinez,Director of Cybersecurity,Security Leadership,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000690,00QakfEYHlMq5AJvZW,Lead,00QakfEYHlMq5AJvZW,,logan.scott@perryplc.com,logan.scott@perryplc.com,,Logan,Scott,Information Security Director,,,Lead,True,False,False,False,False,False,1.0
MP00000000000691,00QaraBT7gwO8TxrOs,Lead,00QaraBT7gwO8TxrOs,,noah.lewis@competitorsec.com,noah.lewis@competitorsec.com,,Noah,Lewis,,Non-Prospect,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000692,00QbJRAmf5xgqMH492,Lead,00QbJRAmf5xgqMH492,,tony.stewart@vendorsystems.com,tony.stewart@vendorsystems.com,,Tony,Stewart,,Non-Prospect,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000693,00QbJb6g5XT0pYv8pB,Lead,00QbJb6g5XT0pYv8pB,,jared.brown@romeromarshallandsims.com,jared.brown@romeromarshallandsims.com,,Jared,Brown,,Security Leadership,,Lead,True,False,False,False,False,False,1.0
MP00000000000694,00QbQxWg6soYO68922,Lead,00QbQxWg6soYO68922,,aaron.kelly@maloneandsons.com,aaron.kelly@maloneandsons.com,,Aaron,Kelly,,,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000695,00Qber8f40YpXN9a4H,Lead,00Qber8f40YpXN9a4H,,gary.powers@martinez-figueroa.com,gary.powers@martinez-figueroa.com,,Gary,Powers,,Security Leadership,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000696,00QbkLz2QUDxL1jUGh,Lead,00QbkLz2QUDxL1jUGh,,eric.moran@zavala.com,eric.moran@zavala.com,,Eric,Moran,SOC Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000697,00QbmyyO7jsXT54Lwf,Lead,00QbmyyO7jsXT54Lwf,,larry.cameron@morganllc.com,larry.cameron@morganllc.com,,Larry,Cameron,Information Security Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000698,00QbtJtgEQmEYPks8m,Lead,00QbtJtgEQmEYPks8m,,jeffrey.cunningham@guzmanplc.com,jeffrey.cunningham@guzmanplc.com,,Jeffrey,Cunningham,Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000699,00QbuFrEHS2JpDzfOv,Lead,00QbuFrEHS2JpDzfOv,,security@highintent.com,security@highintent.com,,Lisa,Smith,Threat Intelligence Analyst,,Individual Contributor,Lead,True,False,False,False,False,True,1.0
MP00000000000700,00Qc2DDVK9wBJBbEPv,Lead,00Qc2DDVK9wBJBbEPv,,sean.davis@moralesandsons.com,sean.davis@moralesandsons.com,,Sean,Davis,,Security Executive,,Lead,True,False,False,False,False,False,1.0
MP00000000000701,00QcOKD4csafhLKmPb,Lead,00QcOKD4csafhLKmPb,,jason.lopez@vega-thompson.com,jason.lopez@vega-thompson.com,,Jason,Lopez,,Security Executive,C-Suite,Lead,True,False,False,False,False,False,1.0
MP00000000000702,00QcT5kWEh3SKumPuW,Lead,00QcT5kWEh3SKumPuW,,sandy.wilson@competitorsec.com,sandy.wilson@competitorsec.com,,Sandy,Wilson,,,,Lead,True,False,False,False,False,False,1.0
MP00000000000703,00Qca5W3ZEqsZeLiC0,Lead,00Qca5W3ZEqsZeLiC0,,jose.christian@competitorsec.com,jose.christian@competitorsec.com,,Jose,Christian,,Non-Prospect,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000704,00QcdUnD4gl6wsgaI1,Lead,00QcdUnD4gl6wsgaI1,,patrick.joyce@miller-johnson.com,patrick.joyce@miller-johnson.com,,Patrick,Joyce,,,C-Suite,Lead,True,False,False,False,False,False,1.0
MP00000000000705,00Qcjx9sEXiKd33nYE,Lead,00Qcjx9sEXiKd33nYE,,alexandria.hamilton@bryant-meyer.com,alexandria.hamilton@bryant-meyer.com,,Alexandria,Hamilton,,Security Leadership,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000706,00QcvCnQjENGsB4Djh,Lead,00QcvCnQjENGsB4Djh,,michelle.nicholson@figueroa-malone.com,michelle.nicholson@figueroa-malone.com,,Michelle,Nicholson,Information Security Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000707,00Qcwi4uzmW2wFqk46,Lead,00Qcwi4uzmW2wFqk46,,sales@estesbakerandrodriguez.com,sales@estesbakerandrodriguez.com,,Ryan,Chandler,VP Cybersecurity,Security Executive,,Lead,True,False,False,False,False,True,1.0
MP00000000000708,00QdDqxuXt01Q8osUV,Lead,"00QdDqxuXt01Q8osUV,00QpZITGgrscAXCg4K",,joshua.hayes@rivasinc.com,joshua.hayes@rivasinc.com,,Joshua,Hayes,,Security Operations,Individual Contributor,Lead,True,False,False,False,True,False,0.9
MP00000000000709,00QdMJ2pFtnluESSCy,Lead,00QdMJ2pFtnluESSCy,,kathryn.rice@garciaplc.com,kathryn.rice@garciaplc.com,,Kathryn,Rice,Cyber Security Analyst,,,Lead,True,False,False,False,False,False,1.0
MP00000000000710,00QdRlitol2ksRqEJv,Lead,00QdRlitol2ksRqEJv,,lauren.barron@herreraclarkandjennings.com,lauren.barron@herreraclarkandjennings.com,,Lauren,Barron,Cyber Security Analyst,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000711,00QdjIs9hVLXnGBB19,Lead,00QdjIs9hVLXnGBB19,,sales@brownplc.com,sales@brownplc.com,,Christopher,Lopez,,,,Lead,True,False,False,False,False,True,1.0
MP00000000000712,00QdvLnThCH6jnJ9Wd,Lead,00QdvLnThCH6jnJ9Wd,,jason.king@garcia-martin.com,jason.king@garcia-martin.com,,Jason,King,Cyber Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000713,00Qe3n2XwpVZu4Ad18,Lead,00Qe3n2XwpVZu4Ad18,,christopher.fields@jenkinswalterandluna.com,christopher.fields@jenkinswalterandluna.com,,Christopher,Fields,IT Security Manager,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000714,00QeEnPDxEvYVFt6RO,Lead,00QeEnPDxEvYVFt6RO,,lisa.clayton@huangllc.com,lisa.clayton@huangllc.com,,Lisa,Clayton,Security Operations Manager,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000715,00QeLnRIaQUXPoKjCF,Lead,00QeLnRIaQUXPoKjCF,,heather.gregory@greeneltd.com,heather.gregory@greeneltd.com,,Heather,Gregory,SecOps Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000716,00QefUVE79f71WSGa4,Lead,00QefUVE79f71WSGa4,,linda.acevedo@thomas-smith.com,linda.acevedo@thomas-smith.com,,Linda,Acevedo,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000717,00QeheqJoGWlQ9QHpI,Lead,00QeheqJoGWlQ9QHpI,,nichole.acosta@carr-huffman.com,nichole.acosta@carr-huffman.com,,Nichole,Acosta,Information Security Director,Security Leadership,,Lead,True,False,False,False,False,False,1.0
MP00000000000718,00QehgHeNwuq1nax8x,Lead,00QehgHeNwuq1nax8x,,andrew.ball@mullengreeneandelliott.com,andrew.ball@mullengreeneandelliott.com,,Andrew,Ball,,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000719,00QeiDjlaFSE568xEN,Lead,00QeiDjlaFSE568xEN,,gregory.king@partnerconsulting.com,gregory.king@partnerconsulting.com,,Gregory,King,Solutions Engineer,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000720,00QejxjnzuCdZyV6b2,Lead,00QejxjnzuCdZyV6b2,,info@megacorp.com,info@megacorp.com,,Samuel,Holmes,Developer,Non-Prospect,,Lead,True,False,False,False,False,True,1.0
MP00000000000721,00QesIVhuyJ7ZmZ5DD,Lead,00QesIVhuyJ7ZmZ5DD,,jeffrey.burgess@vendorsystems.com,jeffrey.burgess@vendorsystems.com,,Jeffrey,Burgess,,Non-Prospect,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000722,00QezGQvSpcMdK3nLh,Lead,00QezGQvSpcMdK3nLh,,victoria.patterson@competitorsec.com,victoria.patterson@competitorsec.com,,Victoria,Patterson,Security Engineer,Non-Prospect,,Lead,True,False,False,False,False,False,1.0
MP00000000000723,00Qf1Fy69m0nbTvLj1,Lead,00Qf1Fy69m0nbTvLj1,,rebecca.hoover@bankssmithandchen.com,rebecca.hoover@bankssmithandchen.com,,Rebecca,Hoover,VP Cybersecurity,,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000724,00Qf8HrlVj7Qd7lSsg,Lead,00Qf8HrlVj7Qd7lSsg,,robert.roach@partnerconsulting.com,robert.roach@partnerconsulting.com,,Robert,Roach,,Partner / Channel,,Lead,True,False,False,False,False,False,1.0
MP00000000000725,00QfKfOfj3PKXLA4jT,Lead,00QfKfOfj3PKXLA4jT,,antonio.taylor@matthews-bradley.com,antonio.taylor@matthews-bradley.com,,Antonio,Taylor,Threat Intelligence Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000726,00QfNcYxW5u2A5hVU0,Lead,00QfNcYxW5u2A5hVU0,,nathan.sullivan@adams-sanders.com,nathan.sullivan@adams-sanders.com,,Nathan,Sullivan,Information Security Director,Security Leadership,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000727,00Qfg5DV8YTo3k3UAd,Lead,00Qfg5DV8YTo3k3UAd,,seth.sanders@vendorsystems.com,seth.sanders@vendorsystems.com,,Seth,Sanders,Account Executive,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000728,00QfhdboEVaq7PWcnX,Lead,00QfhdboEVaq7PWcnX,,maurice.gutierrez@goodmanltd.com,maurice.gutierrez@goodmanltd.com,,Maurice,Gutierrez,Information Security Analyst,,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000729,00Qg1Gtzd7g3pp751J,Lead,00Qg1Gtzd7g3pp751J,,tim.hernandez@kim-solomon.com,tim.hernandez@kim-solomon.com,,Tim,Hernandez,Senior Security Analyst,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000730,00QgfAIFgfILW1azWS,Lead,"00QgfAIFgfILW1azWS,00QhPDKOzphKiF3jk5",,joshua.vaughn@gilbert-crosby.com,joshua.vaughn@gilbert-crosby.com,,Joshua,Vaughn,Senior Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,True,False,0.9
MP00000000000731,00QgovduX6WMVMJfdc,Lead,00QgovduX6WMVMJfdc,,tyler.martin@gmail.com,tyler.martin@gmail.com,,Tyler,Martin,,Security Leadership,,Lead,True,False,False,False,False,False,1.0
MP00000000000732,00QhC4S4h3EfirP8XU,Lead,00QhC4S4h3EfirP8XU,,anthony.flores@franco-thomas.com,anthony.flores@franco-thomas.com,,Anthony,Flores,,Security Executive,VP,Lead,True,False,False,False,False,False,1.0
MP00000000000733,00QhDEcGRKqcZntuCu,Lead,00QhDEcGRKqcZntuCu,,erin.fletcher@vendorsystems.com,erin.fletcher@vendorsystems.com,,Erin,Fletcher,,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000734,00QhJEawfggBHuIT2J,Lead,00QhJEawfggBHuIT2J,,jessica.davis@martineztaylorandnichols.com,jessica.davis@martineztaylorandnichols.com,,Jessica,Davis,Cyber Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000735,00QhKFSRGI7i3NjMS6,Lead,00QhKFSRGI7i3NjMS6,,taylor.fowler@outlook.com,taylor.fowler@outlook.com,,Taylor,Fowler,Director of Cybersecurity,,Director,Lead,True,False,False,False,False,False,1.0
MP00000000000736,00QhRIhhM4vv4ofazU,Lead,00QhRIhhM4vv4ofazU,,christopher.reynolds@mullins-johnston.com,christopher.reynolds@mullins-johnston.com,,Christopher,Reynolds,Information Security Analyst,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000737,00QhVpkeJofeSTv4eK,Lead,00QhVpkeJofeSTv4eK,,matthew.fitzpatrick@mcneil-fox.com,matthew.fitzpatrick@mcneil-fox.com,,Matthew,Fitzpatrick,IT Security Manager,,,Lead,True,False,False,False,False,False,1.0
MP00000000000738,00QhnMnlUI0YDtNZkX,Lead,00QhnMnlUI0YDtNZkX,,juan.walker@joyceplc.com,juan.walker@joyceplc.com,,Juan,Walker,Vice President Security,Security Executive,,Lead,True,False,False,False,False,False,1.0
MP00000000000739,00QhvaQdZALaDrfAMT,Lead,00QhvaQdZALaDrfAMT,,timothy.wood@gutierrezplc.com,timothy.wood@gutierrezplc.com,,Timothy,Wood,,Security Operations,,Lead,True,False,False,False,False,False,1.0
MP00000000000740,00Qi66GibP8iwTTdlc,Lead,00Qi66GibP8iwTTdlc,,miguel.smith@partnerconsulting.com,miguel.smith@partnerconsulting.com,,Miguel,Smith,,Partner / Channel,,Lead,True,False,False,False,False,False,1.0
MP00000000000741,00Qi8MTbx4xcPRuX0W,Lead,00Qi8MTbx4xcPRuX0W,,christopher.luna@madden-sawyer.com,christopher.luna@madden-sawyer.com,,Christopher,Luna,SOC Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000742,00QiG6DSBNagdNLkjy,Lead,00QiG6DSBNagdNLkjy,,stephanie.vasquez@moraltd.com,stephanie.vasquez@moraltd.com,,Stephanie,Vasquez,IT Security Manager,,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000743,00QiGLgh8VthJKedtV,Lead,00QiGLgh8VthJKedtV,,henry.knapp@boltonsmithandwang.com,henry.knapp@boltonsmithandwang.com,,Henry,Knapp,Security Operations Manager,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000744,00QiNImEQnUAGWfb7f,Lead,00QiNImEQnUAGWfb7f,,clinton.stevens@yahoo.com,clinton.stevens@yahoo.com,,Clinton,Stevens,,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000745,00QiPZTZTa35EtXPqS,Lead,00QiPZTZTa35EtXPqS,,christian.cooper@salazarsullivanandmeadows.com,christian.cooper@salazarsullivanandmeadows.com,,Christian,Cooper,Senior Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000746,00QiUAbit9NyaXPkKl,Lead,00QiUAbit9NyaXPkKl,,luis.johns@periknsandsons.com,luis.johns@periknsandsons.com,,Luis,Johns,,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000747,00QivNU0J8XZyZ29HG,Lead,00QivNU0J8XZyZ29HG,,sherri.johnson@burns-hall.com,sherri.johnson@burns-hall.com,,Sherri,Johnson,SOC Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000748,00QizcCHTg9ISnnwca,Lead,00QizcCHTg9ISnnwca,,brenda.gibson@mcdowell-evans.com,brenda.gibson@mcdowell-evans.com,,Brenda,Gibson,Security Analyst,,,Lead,True,False,False,False,False,False,1.0
MP00000000000749,00Qj5pa1VFbFdicji1,Lead,00Qj5pa1VFbFdicji1,,peter.goodman@murphy-silva.com,peter.goodman@murphy-silva.com,,Peter,Goodman,SecOps Manager,Security Management,,Lead,True,False,False,False,False,False,1.0
MP00000000000750,00QjOIC1iWO5e0D7Ll,Lead,00QjOIC1iWO5e0D7Ll,,yesenia.ramos@moralesmorganandmoore.com,yesenia.ramos@moralesmorganandmoore.com,,Yesenia,Ramos,SecOps Manager,Security Management,Manager,Lead,True,False,False,False,False,False,1.0
MP00000000000751,00QjOc0PZs5dzlPLQK,Lead,00QjOc0PZs5dzlPLQK,,katrina.johnson@gonzalezosbornandwhite.com,katrina.johnson@gonzalezosbornandwhite.com,,Katrina,Johnson,Senior Security Analyst,Security Operations,Individual Contributor,Lead,True,False,False,False,False,False,1.0
MP00000000000752,00QjTvkyCvsYUEHwAL,Lead,00QjTvkyCvsYUEHwAL,,victor.hubbard@partnerconsulting.com,victor.hubbard@partnerconsulting.com,,Victor,Hubbard,Solutions Engineer,,Manager,Lead,True,False,False,False,False,False,1.0
